source language,target language,translation engine is,preferred engine
tw,nl,Google,false
tw,no,Google,false
tw,nso,Google,false
tw,ny,Google,false
tw,om,Google,false
tw,or,Google,false
tw,pa,Google,false
tw,pl,Google,false
tw,ps,Google,false
tw,pt,Google,false
tw,qu,Google,false
tw,ro,Google,false
tw,ru,Google,false
tw,rw,Google,false
tw,sa,Google,false
tw,sd,Google,false
tw,sh,Google,false
tw,si,Google,false
tw,simple,Google,false
tw,sk,Google,false
tw,sl,Google,false
tw,sm,Google,false
tw,sn,Google,false
tw,so,Google,false
tw,sq,Google,false
tw,sr,Google,false
tw,st,Google,false
tw,su,Google,false
tw,sv,Google,false
tw,sw,Google,false
tw,ta,Google,false
tw,te,Google,false
tw,tg,Google,false
tw,th,Google,false
tw,ti,Google,false
tw,tk,Google,false
tw,tl,Google,false
tw,tr,Google,false
tw,ts,Google,false
tw,tt,Google,false
tw,ug,Google,false
tw,uk,Google,false
tw,ur,Google,false
tw,uz,Google,false
tw,vi,Google,false
tw,wuu,Google,false
tw,xh,Google,false
tw,yi,Google,false
tw,yo,Google,false
tw,yue,Google,false
tw,zh,Google,false
tw,zu,Google,false
ug,af,Google,false
ug,am,Google,false
ug,ar,Google,false
ug,arz,Google,false
ug,as,Google,false
ug,ay,Google,false
ug,az,Google,false
ug,be,Google,false
ug,be-tarask,Google,false
ug,bg,Google,false
ug,bho,Google,false
ug,bm,Google,false
ug,bn,Google,false
ug,bs,Google,false
ug,ca,Google,false
ug,ceb,Google,false
ug,ckb,Google,false
ug,co,Google,false
ug,cs,Google,false
ug,cy,Google,false
ug,da,Google,false
ug,de,Google,false
ug,dv,Google,false
ug,ee,Google,false
ug,el,Google,false
ug,en,Google,false
ug,eo,Google,false
ug,es,Google,false
ug,et,Google,false
ug,eu,Google,false
ug,fa,Google,false
ug,fi,Google,false
ug,fr,Google,false
ug,fy,Google,false
ug,ga,Google,false
ug,gan,Google,false
ug,gd,Google,false
ug,gl,Google,false
ug,gn,Google,false
ug,gom,Google,false
ug,gu,Google,false
ug,ha,Google,false
ug,haw,Google,false
ug,he,Google,false
ug,hi,Google,false
ug,hr,Google,false
ug,ht,Google,false
ug,hu,Google,false
ug,hy,Google,false
ug,id,Google,false
ug,ig,Google,false
ug,ilo,Google,false
ug,is,Google,false
ug,it,Google,false
ug,ja,Google,false
ug,jv,Google,false
ug,ka,Google,false
ug,kk,Google,false
ug,km,Google,false
ug,kn,Google,false
ug,ko,Google,false
ug,ku,Google,false
ug,ky,Google,false
ug,la,Google,false
ug,lb,Google,false
ug,lg,Google,false
ug,ln,Google,false
ug,lo,Google,false
ug,lt,Google,false
ug,lv,Google,false
ug,mai,Google,false
ug,mg,Google,false
ug,mi,Google,false
ug,mk,Google,false
ug,ml,Google,false
ug,mn,Google,false
ug,mni,Google,false
ug,mr,Google,false
ug,ms,Google,false
ug,mt,Google,false
ug,my,Google,false
ug,ne,Google,false
ug,nl,Google,false
ug,no,Google,false
ug,nso,Google,false
ug,ny,Google,false
ug,om,Google,false
ug,or,Google,false
ug,pa,Google,false
ug,pl,Google,false
ug,ps,Google,false
ug,pt,Google,false
ug,qu,Google,false
ug,ro,Google,false
ug,ru,Google,false
ug,rw,Google,false
ug,sa,Google,false
ug,sd,Google,false
ug,sh,Google,false
ug,si,Google,false
ug,simple,Google,false
ug,sk,Google,false
ug,sl,Google,false
ug,sm,Google,false
ug,sn,Google,false
ug,so,Google,false
ug,sq,Google,false
ug,sr,Google,false
ug,st,Google,false
ug,su,Google,false
ug,sv,Google,false
ug,sw,Google,false
ug,ta,Google,false
ug,te,Google,false
ug,tg,Google,false
ug,th,Google,false
ug,ti,Google,false
ug,tk,Google,false
ug,tl,Google,false
ug,tr,Google,false
ug,ts,Google,false
ug,tt,Google,false
ug,tw,Google,false
ug,uk,Google,false
ug,ur,Google,false
ug,uz,Google,false
ug,vi,Google,false
ug,wuu,Google,false
ug,xh,Google,false
ug,yi,Google,false
ug,yo,Google,false
ug,yue,Google,false
ug,zh,Google,false
ug,zu,Google,false
uk,af,Google,false
uk,am,Google,false
uk,ar,Google,false
uk,arz,Google,false
uk,as,Google,false
uk,ay,Google,false
uk,az,Google,false
uk,be,Google,false
uk,be-tarask,Google,false
uk,bg,Google,false
uk,bho,Google,false
uk,bm,Google,false
uk,bn,Google,false
uk,bs,Google,false
uk,ca,Google,false
uk,ceb,Google,false
uk,ckb,Google,false
uk,co,Google,false
uk,cs,Google,false
uk,cy,Google,false
uk,da,Google,false
uk,de,Google,false
uk,dv,Google,false
uk,ee,Google,false
uk,el,Google,false
uk,en,Google,false
uk,eo,Google,false
uk,es,Google,false
uk,et,Google,false
uk,eu,Google,false
uk,fa,Google,false
uk,fi,Google,false
uk,fr,Google,false
uk,fy,Google,false
uk,ga,Google,false
uk,gan,Google,false
uk,gd,Google,false
uk,gl,Google,false
uk,gn,Google,false
uk,gom,Google,false
uk,gu,Google,false
uk,ha,Google,false
uk,haw,Google,false
uk,he,Google,false
uk,hi,Google,false
uk,hr,Google,false
uk,ht,Google,false
uk,hu,Google,false
uk,hy,Google,false
uk,id,Google,false
uk,ig,Google,false
uk,ilo,Google,false
uk,is,Google,false
uk,it,Google,false
uk,ja,Google,false
uk,jv,Google,false
uk,ka,Google,false
uk,kk,Google,false
uk,km,Google,false
uk,kn,Google,false
uk,ko,Google,false
uk,ku,Google,false
uk,ky,Google,false
uk,la,Google,false
uk,lb,Google,false
uk,lg,Google,false
uk,ln,Google,false
uk,lo,Google,false
uk,lt,Google,false
uk,lv,Google,false
uk,mai,Google,false
uk,mg,Google,false
uk,mi,Google,false
uk,mk,Google,false
uk,ml,Google,false
uk,mn,Google,false
uk,mni,Google,false
uk,mr,Google,false
uk,ms,Google,false
uk,mt,Google,false
uk,my,Google,false
uk,ne,Google,false
uk,nl,Google,false
uk,no,Google,false
uk,nso,Google,false
uk,ny,Google,false
uk,om,Google,false
uk,or,Google,false
uk,pa,Google,false
uk,pl,Google,false
uk,ps,Google,false
uk,pt,Google,false
uk,qu,Google,false
uk,ro,Google,false
uk,ru,Google,false
uk,rw,Google,false
uk,sa,Google,false
uk,sd,Google,false
uk,sh,Google,false
uk,si,Google,false
uk,simple,Google,false
uk,sk,Google,false
uk,sl,Google,false
uk,sm,Google,false
uk,sn,Google,false
uk,so,Google,false
uk,sq,Google,false
uk,sr,Google,false
uk,st,Google,false
uk,su,Google,false
uk,sv,Google,false
uk,sw,Google,false
uk,ta,Google,false
uk,te,Google,false
uk,tg,Google,false
uk,th,Google,false
uk,ti,Google,false
uk,tk,Google,false
uk,tl,Google,false
uk,tr,Google,false
uk,ts,Google,false
uk,tt,Google,false
uk,tw,Google,false
uk,ug,Google,false
uk,ur,Google,false
uk,uz,Google,false
uk,vi,Google,false
uk,wuu,Google,false
uk,xh,Google,false
uk,yi,Google,false
uk,yo,Google,false
uk,yue,Google,false
uk,zh,Google,true
uk,zu,Google,false
ur,af,Google,false
ur,am,Google,false
ur,ar,Google,false
ur,arz,Google,false
ur,as,Google,false
ur,ay,Google,false
ur,az,Google,false
ur,be,Google,false
ur,be-tarask,Google,false
ur,bg,Google,false
ur,bho,Google,false
ur,bm,Google,false
ur,bn,Google,false
ur,bs,Google,false
ur,ca,Google,false
ur,ceb,Google,false
ur,ckb,Google,false
ur,co,Google,false
ur,cs,Google,false
ur,cy,Google,false
ur,da,Google,false
ur,de,Google,false
ur,dv,Google,false
ur,ee,Google,false
ur,el,Google,false
ur,en,Google,false
ur,eo,Google,false
ur,es,Google,false
ur,et,Google,false
ur,eu,Google,false
ur,fa,Google,false
ur,fi,Google,false
ur,fr,Google,false
ur,fy,Google,false
ur,ga,Google,false
ur,gan,Google,false
ur,gd,Google,false
ur,gl,Google,false
ur,gn,Google,false
ur,gom,Google,false
ur,gu,Google,false
ur,ha,Google,false
ur,haw,Google,false
ur,he,Google,false
ur,hi,Google,false
ur,hr,Google,false
ur,ht,Google,false
ur,hu,Google,false
ur,hy,Google,false
ur,id,Google,false
ur,ig,Google,false
ur,ilo,Google,false
ur,is,Google,false
ur,it,Google,false
ur,ja,Google,false
ur,jv,Google,false
ur,ka,Google,false
ur,kk,Google,false
ur,km,Google,false
ur,kn,Google,false
ur,ko,Google,false
ur,ku,Google,false
ur,ky,Google,false
ur,la,Google,false
ur,lb,Google,false
ur,lg,Google,false
ur,ln,Google,false
ur,lo,Google,false
ur,lt,Google,false
ur,lv,Google,false
ur,mai,Google,false
ur,mg,Google,false
ur,mi,Google,false
ur,mk,Google,false
ur,ml,Google,false
ur,mn,Google,false
ur,mni,Google,false
ur,mr,Google,false
ur,ms,Google,false
ur,mt,Google,false
ur,my,Google,false
ur,ne,Google,false
ur,nl,Google,false
ur,no,Google,false
ur,nso,Google,false
ur,ny,Google,false
ur,om,Google,false
ur,or,Google,false
ur,pa,Google,false
ur,pl,Google,false
ur,ps,Google,false
ur,pt,Google,false
ur,qu,Google,false
ur,ro,Google,false
ur,ru,Google,false
ur,rw,Google,false
ur,sa,Google,false
ur,sd,Google,false
ur,sh,Google,false
ur,si,Google,false
ur,simple,Google,false
ur,sk,Google,false
ur,sl,Google,false
ur,sm,Google,false
ur,sn,Google,false
ur,so,Google,false
ur,sq,Google,false
ur,sr,Google,false
ur,st,Google,false
ur,su,Google,false
ur,sv,Google,false
ur,sw,Google,false
ur,ta,Google,false
ur,te,Google,false
ur,tg,Google,false
ur,th,Google,false
ur,ti,Google,false
ur,tk,Google,false
ur,tl,Google,false
ur,tr,Google,false
ur,ts,Google,false
ur,tt,Google,false
ur,tw,Google,false
ur,ug,Google,false
ur,uk,Google,false
ur,uz,Google,false
ur,vi,Google,false
ur,wuu,Google,false
ur,xh,Google,false
ur,yi,Google,false
ur,yo,Google,false
ur,yue,Google,false
ur,zh,Google,true
ur,zu,Google,false
uz,af,Google,false
uz,am,Google,false
uz,ar,Google,false
uz,arz,Google,false
uz,as,Google,false
uz,ay,Google,false
uz,az,Google,false
uz,be,Google,false
uz,be-tarask,Google,false
uz,bg,Google,false
uz,bho,Google,false
uz,bm,Google,false
uz,bn,Google,false
uz,bs,Google,false
uz,ca,Google,false
uz,ceb,Google,false
uz,ckb,Google,false
uz,co,Google,false
uz,cs,Google,false
uz,cy,Google,false
uz,da,Google,false
uz,de,Google,false
uz,dv,Google,false
uz,ee,Google,false
uz,el,Google,false
uz,en,Google,false
uz,eo,Google,false
uz,es,Google,false
uz,et,Google,false
uz,eu,Google,false
uz,fa,Google,false
uz,fi,Google,false
uz,fr,Google,false
uz,fy,Google,false
uz,ga,Google,false
uz,gan,Google,false
uz,gd,Google,false
uz,gl,Google,false
uz,gn,Google,false
uz,gom,Google,false
uz,gu,Google,false
uz,ha,Google,false
uz,haw,Google,false
uz,he,Google,false
uz,hi,Google,false
uz,hr,Google,false
uz,ht,Google,false
uz,hu,Google,false
uz,hy,Google,false
uz,id,Google,false
uz,ig,Google,false
uz,ilo,Google,false
uz,is,Google,false
uz,it,Google,false
uz,ja,Google,false
uz,jv,Google,false
uz,ka,Google,false
uz,kk,Google,false
uz,km,Google,false
uz,kn,Google,false
uz,ko,Google,false
uz,ku,Google,false
uz,ky,Google,false
uz,la,Google,false
uz,lb,Google,false
uz,lg,Google,false
uz,ln,Google,false
uz,lo,Google,false
uz,lt,Google,false
uz,lv,Google,false
uz,mai,Google,false
uz,mg,Google,false
uz,mi,Google,false
uz,mk,Google,false
uz,ml,Google,false
uz,mn,Google,false
uz,mni,Google,false
uz,mr,Google,false
uz,ms,Google,false
uz,mt,Google,false
uz,my,Google,false
uz,ne,Google,false
uz,nl,Google,false
uz,no,Google,false
uz,nso,Google,false
uz,ny,Google,false
uz,om,Google,false
uz,or,Google,false
uz,pa,Google,false
uz,pl,Google,false
uz,ps,Google,false
uz,pt,Google,false
uz,qu,Google,false
uz,ro,Google,false
uz,ru,Google,false
uz,rw,Google,false
uz,sa,Google,false
uz,sd,Google,false
uz,sh,Google,false
uz,si,Google,false
uz,simple,Google,false
uz,sk,Google,false
uz,sl,Google,false
uz,sm,Google,false
uz,sn,Google,false
uz,so,Google,false
uz,sq,Google,false
uz,sr,Google,false
uz,st,Google,false
uz,su,Google,false
uz,sv,Google,false
uz,sw,Google,false
uz,ta,Google,false
uz,te,Google,false
uz,tg,Google,false
uz,th,Google,false
uz,ti,Google,false
uz,tk,Google,false
uz,tl,Google,false
uz,tr,Google,false
uz,ts,Google,false
uz,tt,Google,false
uz,tw,Google,false
uz,ug,Google,false
uz,uk,Google,false
uz,ur,Google,false
uz,vi,Google,false
uz,wuu,Google,false
uz,xh,Google,false
uz,yi,Google,false
uz,yo,Google,false
uz,yue,Google,false
uz,zh,Google,true
uz,zu,Google,false
vi,af,Google,false
vi,am,Google,false
vi,ar,Google,false
vi,arz,Google,false
vi,as,Google,false
vi,ay,Google,false
vi,az,Google,false
vi,be,Google,false
vi,be-tarask,Google,false
vi,bg,Google,false
vi,bho,Google,false
vi,bm,Google,false
vi,bn,Google,false
vi,bs,Google,false
vi,ca,Google,false
vi,ceb,Google,false
vi,ckb,Google,false
vi,co,Google,false
vi,cs,Google,false
vi,cy,Google,false
vi,da,Google,false
vi,de,Google,false
vi,dv,Google,false
vi,ee,Google,false
vi,el,Google,false
vi,en,Google,false
vi,eo,Google,false
vi,es,Google,false
vi,et,Google,false
vi,eu,Google,false
vi,fa,Google,false
vi,fi,Google,false
vi,fr,Google,false
vi,fy,Google,false
vi,ga,Google,false
vi,gan,Google,false
vi,gd,Google,false
vi,gl,Google,false
vi,gn,Google,false
vi,gom,Google,false
vi,gu,Google,false
vi,ha,Google,false
vi,haw,Google,false
vi,he,Google,false
vi,hi,Google,false
vi,hr,Google,false
vi,ht,Google,false
vi,hu,Google,false
vi,hy,Google,false
vi,id,Google,false
vi,ig,Google,false
vi,ilo,Google,false
vi,is,Google,false
vi,it,Google,false
vi,ja,Google,false
vi,jv,Google,false
vi,ka,Google,false
vi,kk,Google,false
vi,km,Google,false
vi,kn,Google,false
vi,ko,Google,false
vi,ku,Google,false
vi,ky,Google,false
vi,la,Google,false
vi,lb,Google,false
vi,lg,Google,false
vi,ln,Google,false
vi,lo,Google,false
vi,lt,Google,false
vi,lv,Google,false
vi,mai,Google,false
vi,mg,Google,false
vi,mi,Google,false
vi,mk,Google,false
vi,ml,Google,false
vi,mn,Google,false
vi,mni,Google,false
vi,mr,Google,false
vi,ms,Google,false
vi,mt,Google,false
vi,my,Google,false
vi,ne,Google,false
vi,nl,Google,false
vi,no,Google,false
vi,nso,Google,false
vi,ny,Google,false
vi,om,Google,false
vi,or,Google,false
vi,pa,Google,false
vi,pl,Google,false
vi,ps,Google,false
vi,pt,Google,false
vi,qu,Google,false
vi,ro,Google,false
vi,ru,Google,false
vi,rw,Google,false
vi,sa,Google,false
vi,sd,Google,false
vi,sh,Google,false
vi,si,Google,false
vi,simple,Google,false
vi,sk,Google,false
vi,sl,Google,false
vi,sm,Google,false
vi,sn,Google,false
vi,so,Google,false
vi,sq,Google,false
vi,sr,Google,false
vi,st,Google,false
vi,su,Google,false
vi,sv,Google,false
vi,sw,Google,false
vi,ta,Google,false
vi,te,Google,false
vi,tg,Google,false
vi,th,Google,false
vi,ti,Google,false
vi,tk,Google,false
vi,tl,Google,false
vi,tr,Google,false
vi,ts,Google,false
vi,tt,Google,false
vi,tw,Google,false
vi,ug,Google,false
vi,uk,Google,false
vi,ur,Google,false
vi,uz,Google,false
vi,wuu,Google,false
vi,xh,Google,false
vi,yi,Google,false
vi,yo,Google,false
vi,yue,Google,false
vi,zh,Google,true
vi,zu,Google,false
wuu,af,Google,false
wuu,am,Google,false
wuu,ar,Google,false
wuu,arz,Google,false
wuu,as,Google,false
wuu,ay,Google,false
wuu,az,Google,false
wuu,be,Google,false
wuu,be-tarask,Google,false
wuu,bg,Google,false
wuu,bho,Google,false
wuu,bm,Google,false
wuu,bn,Google,false
wuu,bs,Google,false
wuu,ca,Google,false
wuu,ceb,Google,false
wuu,ckb,Google,false
wuu,co,Google,false
wuu,cs,Google,false
wuu,cy,Google,false
wuu,da,Google,false
wuu,de,Google,false
wuu,dv,Google,false
wuu,ee,Google,false
wuu,el,Google,false
wuu,en,Google,false
wuu,eo,Google,false
wuu,es,Google,false
wuu,et,Google,false
wuu,eu,Google,false
wuu,fa,Google,false
wuu,fi,Google,false
wuu,fr,Google,false
wuu,fy,Google,false
wuu,ga,Google,false
wuu,gan,Google,false
wuu,gd,Google,false
wuu,gl,Google,false
wuu,gn,Google,false
wuu,gom,Google,false
wuu,gu,Google,false
wuu,ha,Google,false
wuu,haw,Google,false
wuu,he,Google,false
wuu,hi,Google,false
wuu,hr,Google,false
wuu,ht,Google,false
wuu,hu,Google,false
wuu,hy,Google,false
wuu,id,Google,false
wuu,ig,Google,false
wuu,ilo,Google,false
wuu,is,Google,false
wuu,it,Google,false
wuu,ja,Google,false
wuu,jv,Google,false
wuu,ka,Google,false
wuu,kk,Google,false
wuu,km,Google,false
wuu,kn,Google,false
wuu,ko,Google,false
wuu,ku,Google,false
wuu,ky,Google,false
wuu,la,Google,false
wuu,lb,Google,false
wuu,lg,Google,false
wuu,ln,Google,false
wuu,lo,Google,false
wuu,lt,Google,false
wuu,lv,Google,false
wuu,mai,Google,false
wuu,mg,Google,false
wuu,mi,Google,false
wuu,mk,Google,false
wuu,ml,Google,false
wuu,mn,Google,false
wuu,mni,Google,false
wuu,mr,Google,false
wuu,ms,Google,false
wuu,mt,Google,false
wuu,my,Google,false
wuu,ne,Google,false
wuu,nl,Google,false
wuu,no,Google,false
wuu,nso,Google,false
wuu,ny,Google,false
wuu,om,Google,false
wuu,or,Google,false
wuu,pa,Google,false
wuu,pl,Google,false
wuu,ps,Google,false
wuu,pt,Google,false
wuu,qu,Google,false
wuu,ro,Google,false
wuu,ru,Google,false
wuu,rw,Google,false
wuu,sa,Google,false
wuu,sd,Google,false
wuu,sh,Google,false
wuu,si,Google,false
wuu,simple,Google,false
wuu,sk,Google,false
wuu,sl,Google,false
wuu,sm,Google,false
wuu,sn,Google,false
wuu,so,Google,false
wuu,sq,Google,false
wuu,sr,Google,false
wuu,st,Google,false
wuu,su,Google,false
wuu,sv,Google,false
wuu,sw,Google,false
wuu,ta,Google,false
wuu,te,Google,false
wuu,tg,Google,false
wuu,th,Google,false
wuu,ti,Google,false
wuu,tk,Google,false
wuu,tl,Google,false
wuu,tr,Google,false
wuu,ts,Google,false
wuu,tt,Google,false
wuu,tw,Google,false
wuu,ug,Google,false
wuu,uk,Google,false
wuu,ur,Google,false
wuu,uz,Google,false
wuu,vi,Google,false
wuu,xh,Google,false
wuu,yi,Google,false
wuu,yo,Google,false
wuu,yue,Google,false
wuu,zh,Google,false
wuu,zu,Google,false
xh,af,Google,false
xh,am,Google,false
xh,ar,Google,false
xh,arz,Google,false
xh,as,Google,false
xh,ay,Google,false
xh,az,Google,false
xh,be,Google,false
xh,be-tarask,Google,false
xh,bg,Google,false
xh,bho,Google,false
xh,bm,Google,false
xh,bn,Google,false
xh,bs,Google,false
xh,ca,Google,false
xh,ceb,Google,false
xh,ckb,Google,false
xh,co,Google,false
xh,cs,Google,false
xh,cy,Google,false
xh,da,Google,false
xh,de,Google,false
xh,dv,Google,false
xh,ee,Google,false
xh,el,Google,false
xh,en,Google,false
xh,eo,Google,false
xh,es,Google,false
xh,et,Google,false
xh,eu,Google,false
xh,fa,Google,false
xh,fi,Google,false
xh,fr,Google,false
xh,fy,Google,false
xh,ga,Google,false
xh,gan,Google,false
xh,gd,Google,false
xh,gl,Google,false
xh,gn,Google,false
xh,gom,Google,false
xh,gu,Google,false
xh,ha,Google,false
xh,haw,Google,false
xh,he,Google,false
xh,hi,Google,false
xh,hr,Google,false
xh,ht,Google,false
xh,hu,Google,false
xh,hy,Google,false
xh,id,Google,false
xh,ig,Google,false
xh,ilo,Google,false
xh,is,Google,false
xh,it,Google,false
xh,ja,Google,false
xh,jv,Google,false
xh,ka,Google,false
xh,kk,Google,false
xh,km,Google,false
xh,kn,Google,false
xh,ko,Google,false
xh,ku,Google,false
xh,ky,Google,false
xh,la,Google,false
xh,lb,Google,false
xh,lg,Google,false
xh,ln,Google,false
xh,lo,Google,false
xh,lt,Google,false
xh,lv,Google,false
xh,mai,Google,false
xh,mg,Google,false
xh,mi,Google,false
xh,mk,Google,false
xh,ml,Google,false
xh,mn,Google,false
xh,mni,Google,false
xh,mr,Google,false
xh,ms,Google,false
xh,mt,Google,false
xh,my,Google,false
xh,ne,Google,false
xh,nl,Google,false
xh,no,Google,false
xh,nso,Google,false
xh,ny,Google,false
xh,om,Google,false
xh,or,Google,false
xh,pa,Google,false
xh,pl,Google,false
xh,ps,Google,false
xh,pt,Google,false
xh,qu,Google,false
xh,ro,Google,false
xh,ru,Google,false
xh,rw,Google,false
xh,sa,Google,false
xh,sd,Google,false
xh,sh,Google,false
xh,si,Google,false
xh,simple,Google,false
xh,sk,Google,false
xh,sl,Google,false
xh,sm,Google,false
xh,sn,Google,false
xh,so,Google,false
xh,sq,Google,false
xh,sr,Google,false
xh,st,Google,false
xh,su,Google,false
xh,sv,Google,false
xh,sw,Google,false
xh,ta,Google,false
xh,te,Google,false
xh,tg,Google,false
xh,th,Google,false
xh,ti,Google,false
xh,tk,Google,false
xh,tl,Google,false
xh,tr,Google,false
xh,ts,Google,false
xh,tt,Google,false
xh,tw,Google,false
xh,ug,Google,false
xh,uk,Google,false
xh,ur,Google,false
xh,uz,Google,false
xh,vi,Google,false
xh,wuu,Google,false
xh,yi,Google,false
xh,yo,Google,false
xh,yue,Google,false
xh,zh,Google,false
xh,zu,Google,false
yi,af,Google,false
yi,am,Google,false
yi,ar,Google,false
yi,arz,Google,false
yi,as,Google,false
yi,ay,Google,false
yi,az,Google,false
yi,be,Google,false
yi,be-tarask,Google,false
yi,bg,Google,false
yi,bho,Google,false
yi,bm,Google,false
yi,bn,Google,false
yi,bs,Google,false
yi,ca,Google,false
yi,ceb,Google,false
yi,ckb,Google,false
yi,co,Google,false
yi,cs,Google,false
yi,cy,Google,false
yi,da,Google,false
yi,de,Google,false
yi,dv,Google,false
yi,ee,Google,false
yi,el,Google,false
yi,en,Google,false
yi,eo,Google,false
yi,es,Google,false
yi,et,Google,false
yi,eu,Google,false
yi,fa,Google,false
yi,fi,Google,false
yi,fr,Google,false
yi,fy,Google,false
yi,ga,Google,false
yi,gan,Google,false
yi,gd,Google,false
